"Filename","Title","Author","Date","Nationality","Source","OCR_Score"
"731.txt","Jedwood justice","De Fonblanque, Albany","1892","British","Chadwyck",0.9635
"732.txt","Honest John Vane: A Story. (1875)","De Forest, John William","1866","American","Chadwyck",0.9825
"733.txt","Kate Beaumont. (1872)","De Forest, John William","1866","American","Chadwyck",0.9722
"734.txt","Miss Ravenel's Conversion from Secession to Loyalty.
(1867)","De Forest, John William","1866","American","Chadwyck",0.9752
"735.txt","Overland: A Novel. (1871)","De Forest, John William","1866","American","Chadwyck",0.9732
"736.txt","Playing the Mischief: A Novel. (1875)","De Forest, John William","1866","American","Chadwyck",0.9778
"737.txt","Seacliff; or, The Mystery of the Westervelts. (1859)","De Forest, John William","1866","American","Chadwyck",0.9774
"738.txt","The Wetherel Affair (1873)","De Forest, John William","1866","American","Chadwyck",0.9754
"739.txt","Loving and loth. A novel","De Jongh Bertha","1875","British","Chadwyck",0.9492
"74.txt","The Midnight assassin; or, Confession of the Monk Rinaldi. Containing a complete history of his diabolical machinations and unparalleled ferocity, together with a circumstantial account of that scourge of mankind, the Inquistion, with the manner of bringing to trial those unfortunate beings who are at its disposal.","Anonymous","2008-06-27","British","Chadwyck",0.9176
"740.txt","The sisters Lawless : a novel","De Jongh Bertha","1874","British","Chadwyck",0.9542
"741.txt","Eugénie, the young laundress of the Bastille","De La Voye, Marin J. George","1851","British","Chadwyck",0.9487
"742.txt","The Carbonaro : a Piedmontese tale","de Lévis, Pierre-Marc-Gaston","1829","French","Chadwyck",0.9542
"743.txt","Melton de Mowbray, or, The banker's son : a novel","De Merle William Henry 1791 1878","1838","British","Chadwyck",0.9613
"744.txt","Walladmor","De Quincey Thomas 1785 1859","1825","British","Chadwyck",0.9531
"745.txt","Annette; a tale","Deacon, William Frederick","1852","British","Chadwyck",0.9564
"746.txt","Light in the offing","Deccan Hilary","1892","British","Chadwyck",0.9476
"747.txt","Life of Colonel Jack","Defoe Daniel 1661 1731","1810","British","Chadwyck",0.968
"748.txt","The pedlar. A tale of emigration ..","Delorme Charles","1857","British","Chadwyck",0.9549
"749.txt","Alethea : at the parting of the waves","Dennehy, H. E.","[189-?]","British","Chadwyck",0.9576
"75.txt","Reginald Trevor : or, The Welsh Loyalists, a tale of the seventeenth century","Anwyl Edward Trevor","1829","British","Chadwyck",0.9367
"750.txt","Legends of Galloway; being a series of traditions, illustrative of its ancient history, customs, manners, and superstititions.","Denniston, James","2008-10-21","British","Chadwyck",0.9256
"751.txt","Freville Chase","Dering Edward Henage 1827","1890","British","Chadwyck",0.9686
"752.txt","Mervyn O'Connor and other tales","Desart William Ulick O Connor Cuffe Earl of 1845 1898","1880","British","Chadwyck",0.9596
"753.txt","A womans requital : a novel","Dickens Helen","1881","British","Chadwyck",0.9682
"754.txt","The mill wheel. A novel. In three volumes.","Dickens Helen","1874","British","Chadwyck",0.9535
"755.txt","Wild wood; a novel","Dickens Helen","1872","British","Chadwyck",0.9646
"756.txt","A mere cypher, a novel","Dickens Mary Angela","1893","British","Chadwyck",0.9318
"757.txt","A valiant ignorance : a novel","Dickens Mary Angela","1894","British","Chadwyck",0.9288
"758.txt","Cross currents : a novel","Dickens Mary Angela","1891","British","Chadwyck",0.9551
"759.txt","A Christmas Carol. In Prose. Being a Ghost Story of Christmas. By Charles Dickens: With Illustrations by John Leech","Dickens, Charles","1843","British","Chadwyck",0.9834
"76.txt","Edgar : a national tale","Appleton, Miss","1816","British","Chadwyck",0.9438
"760.txt","A Tale of Two Cities. By Charles Dickens. With Illustrations by H. K. Browne","Dickens, Charles","1859","British","Chadwyck",0.9777
"761.txt","Barnaby Rudge [in, Master Humphrey's Clock. By Charles Dickens. With Illustrations by George Cattermole and Hablot Browne: Volumes II and III]","Dickens, Charles","1841","British","Chadwyck",0.9792
"762.txt","Bleak House. By Charles Dickens. With Illustrations by H. K. Browne","Dickens, Charles","1853","British","Chadwyck",0.9722
"763.txt","David Copperfield","Dickens, Charles","1850","British","Chadwyck",0.9543
"764.txt","Dombey and Son. By Charles Dickens. With Illustrations by H. K. Browne","Dickens, Charles","1848","British","Chadwyck",0.9728
"765.txt","Great Expectations: By Charles Dickens: In Three Volumes","Dickens, Charles","1861","British","Chadwyck",0.9755
"766.txt","Hard Times. For These Times. By Charles Dickens","Dickens, Charles","1854","British","Chadwyck",0.9618
"767.txt","Little Dorrit. By Charles Dickens. With Illustrations by H. K. Browne","Dickens, Charles","1857","British","Chadwyck",0.9709
"768.txt","Master Humphrey's clock","Dickens, Charles","1840","British","Chadwyck",0.975
"769.txt","Oliver Twist; or, The Parish Boy's Progress. By ""Boz"". In Three Volumes","Dickens, Charles","1838","British","Chadwyck",0.9775
"77.txt","Leonora : or, The presentation at court : being the first of a series of narratives called Young ladies' tales","Appleton, Miss","1829","British","Chadwyck",0.9603
"770.txt","Our Mutual Friend. By Charles Dickens. With Illustrations by Marcus Stone. In Two Volumes","Dickens, Charles","1865","British","Chadwyck",0.9684
"771.txt","Sketches by Boz; illustrative of every-day life and every-day people","Dickens, Charles","1867","British","Chadwyck",0.9623
"772.txt","The Library of fiction : or, Family story-teller, consisting of original tales, essays, and sketches of character","Dickens, Charles","1836","British","Chadwyck",0.9598
"773.txt","The Life and Adventures of Martin Chuzzlewit. By Charles Dickens. With Illustrations by Phiz","Dickens, Charles","1844","British","Chadwyck",0.9767
"774.txt","The Life and Adventures of Nicholas Nickleby. By Charles Dickens. With Illustrations by Phiz","Dickens, Charles","[1839]","British","Chadwyck",0.9632
"775.txt","The Mystery of Edwin Drood. By Charles Dickens. With Twelve Illustrations by S. L. Fildes. And a Portrait","Dickens, Charles","1870","British","Chadwyck",0.9697
"776.txt","The Old Curiosity Shop [in, Master Humphrey's Clock. By Charles Dickens. With Illustrations by George Cattermole and Hablot Browne: Volumes I and II]","Dickens, Charles","1841","British","Chadwyck",0.9763
"777.txt","The Personal History of David Copperfield. By Charles Dickens. With Illustrations by H. K. Browne","Dickens, Charles","[1850]","British","Chadwyck",0.9677
"778.txt","The Posthumous Papers of the Pickwick Club. By Charles Dickens. With Forty-three Illustrations, by R. Seymour and Phiz","Dickens, Charles","1837","British","Chadwyck",0.963
"779.txt","Vie et aventures de Martin Chuzzlewit : roman anglais","Dickens, Charles","1866","British","Chadwyck",0.5709
"78.txt","Cathal More; or, self-love and self-control","Arami (Pseud)","1852","British","Chadwyck",0.9378
"780.txt","Griselda : a novel","Diehl Alice M Alice Mangold 1844 1912","1886","British","Chadwyck",0.9539
"781.txt","Dilemmas of pride","Dilemmas","1833","British","Chadwyck",0.9485
"782.txt","Rosaline de Vere","Dillon Henry Augustus Dillon Lee Viscount 1777 1832","1824","British","Chadwyck",0.9558
"783.txt","A burglary, or, Unconscious influence","Dillwyn, Elizabeth Amy","1883","British","Chadwyck",0.9637
"784.txt","Jill","Dillwyn, Elizabeth Amy","1884","British","Chadwyck",0.9712
"785.txt","A year at Hartlebury : or, The election","Disraeli, Benjamin","1834","British","Chadwyck",0.9425
"786.txt","Coningsby; or The New Generation. By B. Disraeli ... In Three Vols","Disraeli, Benjamin","1844","British","Chadwyck",0.9714
"787.txt","Contarini Fleming: a psychological auto-biography. In four volumes [in 2]","Disraeli, Benjamin","1832","British","Chadwyck",0.958
"788.txt","Henrietta Temple : a love story / by B. Disraeli.","Disraeli, Benjamin","2008-10-07","British","Chadwyck",0.9425
"789.txt","Lothair. By the Right Honourable B. Disraeli. In Three Volumes","Disraeli, Benjamin","1870","British","Chadwyck",0.9702
"79.txt","Ring and coronet : a story of circus life","Arena","1883","British","Chadwyck",0.9485
"790.txt","Sybil; or, The Two Nations. By B. Disraeli","Disraeli, Benjamin","1845","British","Chadwyck",0.9693
"791.txt","Tancred: or, The New Crusade. By B. Disraeli","Disraeli, Benjamin","1847","British","Chadwyck",0.9672
"792.txt","The wondrous tale of Alroy. The rise of Iskander","Disraeli, Benjamin","1833","British","Chadwyck",0.9384
"793.txt","Venetia, by the Earl of Beaconsfield, K. G.","Disraeli, Benjamin","2008-10-21","British","Chadwyck",0.9468
"794.txt","Vivian Grey","Disraeli, Benjamin","1826","British","Chadwyck",0.9691
"795.txt","Despotism: or, The fall of the Jesuits. A political romance, illustrated by historical anecdotes","Disraeli, Isaac","1811","British","Chadwyck",0.9314
"796.txt","Redeemed in blood","Dixie Florence Lady 1857 1905","1889","British","Chadwyck",0.9643
"797.txt","Flora Adair, or, Love works wonders","Donelan A M","1867","British","Chadwyck",0.951
"798.txt","What 'tis to love","Donelan A M","1873","British","Chadwyck",0.9642
"799.txt","Lady Selina Clifford : a novel : and other tales","Dormer Elizabeth Anna Tichborne Dormer of Wyng baroness 1807 1883 eed","1851","British","Chadwyck",0.9485
"8.txt","Hilary St. Ives : a novel","Ainsworth, William","1870","British","Chadwyck",0.941
"80.txt","Ernest Singleton","Armitage, Robert","1848","British","Chadwyck",0.955
"800.txt","A romance of Lincoln's Inn","Doudney Sarah 1843 1926","1893","British","Chadwyck",0.9592
"801.txt","Godiva Durleigh : a novel for girls","Doudney Sarah 1843 1926","1891","British","Chadwyck",0.9637
"802.txt","Father Godfrey","Douglas Christina Jane","1873","British","Chadwyck",0.9517
"803.txt","Brown as a berry. A novel","Douglas, Lady Gertrude","1874","British","Chadwyck",0.9546
"804.txt","An isle of Surrey : a novel","Dowling Richard 1846 1898","1889","British","Chadwyck",0.9585
"805.txt","Tempest-driven : a romance","Dowling Richard 1846 1898","1886","British","Chadwyck",0.9705
"806.txt","The weird sisters. A romance","Dowling Richard 1846 1898","1880","British","Chadwyck",0.9708
"807.txt","The mountain Decameron","Downes Joseph","1836","British","Chadwyck",0.956
"808.txt","In one town. A novel","Downey Edmund 1856 1937","1886","British","Chadwyck",0.9595
"809.txt","A comedy of masks : a novel","Dowson, Ernest Christopher","1893","British","Chadwyck",0.9557
"81.txt","The garden at Monkholme : a novel","Armitt, Annie","1878","British","Chadwyck",0.9626
"810.txt","The Sign of Four: By A. Conan Doyle [etc.]","Doyle, Arthur Conan, Sir","1890","British","Chadwyck",0.979
"811.txt","On dangerous ground : a novel","Drewry Edith Stewart","1883","British","Chadwyck",0.9593
"812.txt","Deep waters : a novel","Drury, Anna Harriet","1863","British","Chadwyck",0.9611
"813.txt","Old Nick; a satirical story ..","Du Bois Edward 1774 1850","1801","British","Chadwyck",0.8593
"814.txt","Peter Ibbetson","Du Maurier George 1834 1896","1892","British","Chadwyck",0.958
"815.txt","A born coquette, A novel","Duchess","1890","British","Chadwyck",0.9678
"816.txt","April's lady : a novel","Duchess","1891","British","Chadwyck",0.9611
"817.txt","A life's remorse : a novel","Duchess 1855 1897","1890","British","Chadwyck",0.9587
"818.txt","A point of conscience","Duchess 1855 1897","1896","British","Chadwyck",0.9489
"819.txt","Nor wife nor maid","Duchess 1855 1897","1892","British","Chadwyck",0.964
"82.txt","David Armstrong, or, Before the dawn","Armstrong, David","1880","British","Chadwyck",0.9623
"820.txt","Peter's wife. A novel","Duchess 1855 1897","1894","British","Chadwyck",0.9638
"821.txt","The Hoyden; a novel","Duchess 1855 1897","1894","British","Chadwyck",0.9554
"822.txt","The professor's experiment : a novel","Duchess 1855 1897","1895","British","Chadwyck",0.9519
"823.txt","Under-currents","Duchess 1855 1897","1888","British","Chadwyck",0.9696
"824.txt","Honor Carmichael : a study","Duff Henrietta A Henrietta Anne 1842 1879","1880","British","Chadwyck",0.9575
"825.txt","Masston : a story of these modern days","Duffield Alexander James","1877","British","Chadwyck",0.963
"826.txt","Winifred Power","Duffy Bella","1883","British","Chadwyck",0.943
"827.txt","Bianca; or, The Star of the Valley. A Romance of the Alps.
(1854?)","Duganne, A. J. H. (Augustine Joseph Hickey)","1853.5","American","Chadwyck",0.9669
"828.txt","The Prince Corsair; or, The Three Brothers of Guzan. A Tale of
the Indian Ocean. (185-?)","Duganne, A. J. H. (Augustine Joseph Hickey)","1853.5","American","Chadwyck",0.9699
"829.txt","The Tenant-House; or, Embers from Poverty's Hearthstone.
(1857)","Duganne, A. J. H. (Augustine Joseph Hickey)","1853.5","American","Chadwyck",0.9611
"83.txt","Our blue jackets, afloat and ashore : a novel","Armstrong, Francis Claudius","1866","British","Chadwyck",0.9406
"830.txt","The Two Clerks; or, The Orphan's Gratitude: Being the
Adventures of Henry Fowler and Richard Martin . . . (1843)","Duganne, A. J. H. (Augustine Joseph Hickey)","1853.5","American","Chadwyck",0.9682
"831.txt","A woman's love-lesson","Dunham Emily J","1895","British","Chadwyck",0.9533
"832.txt","Red cap and blue jacket","Dunn George","1894","British","Chadwyck",0.9462
"833.txt","Helen Treveryan; or The ruling race","Durand Henry Mortimer Sir 1850 1924","1892","British","Chadwyck",0.9736
"834.txt","Otterbourne; a story of the English marches","Duros Edward","1832","British","Chadwyck",0.9444
"835.txt","A modern minister ...","Durrant Valentine","1878","British","Chadwyck",0.9653
"836.txt","Woman's temptation : a novel","Dutton Ralph Mrs","1860","British","Chadwyck",0.9483
"837.txt","The sheepfold and the common, or, Within and without","East Timothy","1858","British","Chadwyck",0.9736
"838.txt","Maurice Elvington; or, One out of suits with fortune. An autobiography","East Wilfrid","1856","British","Chadwyck",0.9582
"839.txt","At home and abroad : or, Memoirs of Emily de Cardonnell","Eaton, Charlotte Anne","1831","British","Chadwyck",0.949
"84.txt","The frigate and the lugger : a nautical romance","Armstrong, Francis Claudius","1861","British","Chadwyck",0.9463
"840.txt","Continental adventures. A novel ..","Eaton, Charlotte Anne","1826","British","Chadwyck",0.9619
"841.txt","Vittoria Colonna: a tale of Rome, in the nineteenth century ..","Eaton, Charlotte Anne","1827","British","Chadwyck",0.9305
"842.txt","The semi-attached couple","Eden Emily 1797 1869","1860","British","Chadwyck",0.9565
"843.txt","Dumbleton Common","Eden, Eleanor","1867","British","Chadwyck",0.9451
"844.txt","Belinda. By Maria Edgeworth, In Three Volumes.","Edgeworth, Maria","1801","Irish","Chadwyck",0.9515
"845.txt","Castle Rackrent. An Hibernian Tale.","Edgeworth, Maria","1800","Irish","Chadwyck",0.9592
"846.txt","Contes de Miss Edgeworth dédiés à la jeunesse","Edgeworth, Maria","1842","Irish","Chadwyck",0.5549
"847.txt","Ennui, or Memoirs of the Earl of Glenthorn [in, Tales of Fashionable Life ... in Three Volumes.]","Edgeworth, Maria","1809","Irish","Chadwyck",0.9725
"848.txt","Harrington, a tale; and Ormond, a tale.","Edgeworth, Maria","2008-10-06","Irish","Chadwyck",0.9313
"849.txt","Ormond, A Tale.","Edgeworth, Maria","1817","Irish","Chadwyck",0.9459
"85.txt","The naval lieutenant : a nautical romance : in three volumes","Armstrong, Francis Claudius","1865","British","Chadwyck",0.9455
"850.txt","Patronage. By Maria Edgeworth, ...","Edgeworth, Maria","1814","Irish","Chadwyck",0.9531
"851.txt","Tales of fashionable life","Edgeworth, Maria","1809","Irish","Chadwyck",0.9359
"852.txt","Tales of real life. Forming a sequel to Miss Edgeworth's Tales of fashionable life","Edgeworth, Maria","1810","Irish","Chadwyck",0.955
